SVI_ID,Image Name,Content,Language,Language-full,Longitude,Latitude,Category,full_stree,l_zip,post_type,NTAName
3247,,,,,-73.86829881,40.84617924,,AMETHYST ST,10462,ST,Pelham Parkway-Van Nest
3248,,,,,-73.868274,40.84604412,,AMETHYST ST,10462,ST,Pelham Parkway-Van Nest
3249,,,,,-73.86824919,40.84590899,,,,,Pelham Parkway-Van Nest
3250,,,,,-73.86822438,40.84577386,,,,,Pelham Parkway-Van Nest
3251,,,,,-73.86819957,40.84563874,,,,,Pelham Parkway-Van Nest
3252,,,,,-73.86817475,40.84550361,,,,,Pelham Parkway-Van Nest
3253,,,,,-73.86814994,40.84536848,,,,,Pelham Parkway-Van Nest
3254,,,,,-73.86812513,40.84523335,,,,,Pelham Parkway-Van Nest
3255,,,,,-73.86810032,40.84509823,,,,,Pelham Parkway-Van Nest
3256,do not enter sign_3256E_.jpg;one way sign_3256E_.jpg;brand sign_3256E_.jpg,DO NOT ENTER;ONE WAY;SUPER LAUNDROMAT;DO NOT ENTER;ONE WAY;SUPER LAUNDROMAT,en;en;en,English;English;English;English;English;English,-73.86807551,40.8449631,do not enter sign;one way sign;brand sign;do not enter sign;one way sign;brand sign,,,,Pelham Parkway-Van Nest
3257,,,,,-73.86805069,40.84482797,,MORRIS PARK AVE,10462,AVE,Pelham Parkway-Van Nest
3258,street name sign_3258E_.jpg;brand sign_3258E_.jpg,Morris Park Avenue;SUPER LAUNDROMAT;Morris Park Avenue;SUPER LAUNDROMAT,en;en,English;English;English;English,-73.8681763,40.84474647,street name sign;brand sign;street name sign;brand sign,MORRIS PARK AVE,10460,AVE,Pelham Parkway-Van Nest
3259,brand sign_3259E_2.jpg;brand sign_3259E_.jpg,"SUPER LAUNDROMAT;WASH, DRY, & FOLD SERVICE OPEN 24 HRS;SUPER LAUNDROMAT;WASH, DRY, & FOLD SERVICE OPEN 24 HRS",en;en,English;English;English;English,-73.86832906,40.84467465,brand sign;brand sign;brand sign;brand sign,MORRIS PARK AVE,10460,AVE,Pelham Parkway-Van Nest
3260,,,,,-73.86848182,40.84460284,,MORRIS PARK AVE,10460,AVE,Pelham Parkway-Van Nest
3261,,,,,-73.86863458,40.84453102,,MORRIS PARK AVE,10460,AVE,Pelham Parkway-Van Nest
3262,,,,,-73.86878734,40.84445921,,MORRIS PARK AVE,10460,AVE,West Farms
3263,,,,,-73.86893609,40.84438309,,MORRIS PARK AVE,10460,AVE,West Farms
3264,,,,,-73.86907614,40.84429763,,MORRIS PARK AVE,10460,AVE,West Farms
3265,,,,,-73.86921619,40.84421217,,MORRIS PARK AVE,10460,AVE,West Farms
3266,brand sign_3266E_2.jpg,LTRY;LTRY,en,English;English,-73.86935624,40.8441267,brand sign;brand sign,MORRIS PARK AVE,10460,AVE,West Farms
3267,,,,,-73.86949629,40.84404124,,MORRIS PARK AVE,10460,AVE,Pelham Parkway-Van Nest
3268,brand sign_3268E_.jpg,→ ST BALE;→ ST BALE,en,English;English,-73.86963629,40.84395573,brand sign;brand sign,GARFIELD ST,10460,ST,Pelham Parkway-Van Nest
3269,,,,,-73.86977619,40.84387013,,MORRIS PARK AVE,10460,AVE,West Farms
3270,,,,,-73.86991609,40.84378452,,MORRIS PARK AVE,10460,AVE,West Farms
3271,,,,,-73.87005599,40.84369892,,MORRIS PARK AVE,10460,AVE,West Farms
3272,,,,,-73.87019589,40.84361332,,MORRIS PARK AVE,10460,AVE,West Farms
3273,,,,,-73.8703354,40.84352734,,MORRIS PARK AVE,10460,AVE,West Farms
3274,,,,,-73.8704737,40.84344025,,MORRIS PARK AVE,10460,AVE,West Farms
3275,,,,,-73.870612,40.84335317,,MORRIS PARK AVE,10460,AVE,West Farms
3276,,,,,-73.87075031,40.84326608,,MORRIS PARK AVE,10460,AVE,West Farms
3277,,,,,-73.87088861,40.84317899,,MORRIS PARK AVE,10460,AVE,West Farms
3278,,,,,-73.87101842,40.84308602,,MORRIS PARK AVE,10460,AVE,West Farms
3279,,,,,-73.8711199,40.84297343,,MORRIS PARK AVE,10460,AVE,West Farms
3280,,,,,-73.87122138,40.84286084,,MORRIS PARK AVE,10460,AVE,West Farms
3281,,,,,-73.87132286,40.84274825,,MORRIS PARK AVE,10460,AVE,West Farms
3282,,,,,-73.87142435,40.84263566,,MORRIS PARK AVE,10460,AVE,West Farms
3283,,,,,-73.87152583,40.84252307,,MORRIS PARK AVE,10460,AVE,West Farms
3284,,,,,-73.87162147,40.84240758,,MORRIS PARK AVE,10460,AVE,West Farms
3285,,,,,-73.8717166,40.84229183,,MORRIS PARK AVE,10460,AVE,West Farms
3286,,,,,-73.87181173,40.84217608,,MORRIS PARK AVE,10460,AVE,West Farms
3287,,,,,-73.87190686,40.84206034,,MORRIS PARK AVE,10460,AVE,West Farms
3288,,,,,-73.87200199,40.84194459,,MORRIS PARK AVE,10460,AVE,West Farms
3289,,,,,-73.87209082,40.84182601,,MORRIS PARK AVE,10460,AVE,West Farms
3290,,,,,-73.87217899,40.84170713,,BRONX RIVER PKWY,10460,PKWY,West Farms
3291,,,,,-73.87226716,40.84158824,,BRONX RIVER PKWY,10460,PKWY,Pelham Parkway-Van Nest
3292,,,,,-73.87235533,40.84146936,,BRONX RIVER PKWY,10460,PKWY,Pelham Parkway-Van Nest
3293,,,,,-73.8724435,40.84135048,,BRONX RIVER PKWY,10460,PKWY,West Farms
3294,,,,,-73.87253167,40.84123159,,BRONX RIVER PKWY,10460,PKWY,Pelham Parkway-Van Nest
3295,,,,,-73.87261983,40.84111271,,MORRIS PARK AVE,10460,AVE,Pelham Parkway-Van Nest
3296,speed limit sign_3296E_.jpg,CITY SPEED LIMIT 25 PHOTO;CITY SPEED LIMIT 25 PHOTO,en,English;English,-73.87271033,40.84099484,speed limit sign;speed limit sign,MORRIS PARK AVE,10460,AVE,Pelham Parkway-Van Nest
3297,,,,,-73.87280156,40.8408773,,MORRIS PARK AVE,10460,AVE,West Farms
3298,brand sign_3298E_.jpg,LA CHAPINCITA;LA CHAPINCITA,es,Spanish;Spanish,-73.87288715,40.84075734,brand sign;brand sign,MORRIS PARK AVE,10460,AVE,West Farms
3299,,,,,-73.8729723,40.84063719,,MORRIS PARK AVE,10460,AVE,West Farms
3300,brand sign_3300E_2.jpg,Vine & Spirity PLAY SITE HERE;Vine & Spirity PLAY SITE HERE,en,English;English,-73.87305746,40.84051705,brand sign;brand sign,MORRIS PARK AVE,10460,AVE,West Farms
3301,brand sign_3301E_.jpg,THE 59€ 447 Mos Pirk Ave Broak BROTHERS 998 PRO;THE 59€ 447 Mos Pirk Ave Broak BROTHERS 998 PRO,en,English;English,-73.87314262,40.8403969,brand sign;brand sign,MORRIS PARK AVE,10460,AVE,West Farms
3302,,,,,-73.87322777,40.84027676,,MORRIS PARK AVE,10460,AVE,West Farms
3303,,,,,-73.87331189,40.84015619,,MORRIS PARK AVE,10460,AVE,Pelham Parkway-Van Nest
3304,scaffold sign_3304E_.jpg,437 MORRIS PARK AVE METRO CONTRACTING 977-807-1800;437 MORRIS PARK AVE METRO CONTRACTING 977-807-1800,en,English;English,-73.87339507,40.84003525,scaffold sign;scaffold sign,MORRIS PARK AVE,10460,AVE,Pelham Parkway-Van Nest
3305,,,,,-73.87347825,40.83991431,,MORRIS PARK AVE,10460,AVE,Pelham Parkway-Van Nest
3306,,,,,-73.87356194,40.83979405,,E  TREMONT AVE,10460,AVE,West Farms
3307,,,,,-73.87374117,40.83980348,,E  TREMONT AVE,10460,AVE,West Farms
3308,,,,,-73.8739204,40.83981292,,E  TREMONT AVE,10460,AVE,West Farms
3309,,,,,-73.87409964,40.83982235,,E  TREMONT AVE,10460,AVE,West Farms
3310,,,,,-73.87427887,40.83983178,,E  TREMONT AVE,10460,AVE,West Farms
3311,,,,,-73.8744581,40.83984122,,E  TREMONT AVE,10460,AVE,West Farms
3312,brand sign_3312E_.jpg;for lease sign_3312E_.jpg,FLAT FIX GRANE REPAIR SPEC BALANCING& BOTATION WECHARGE BATTERY G;FLAT FIX GRANE REPAIR SPEC BALANCING&BOTATION WE CHARGE BATTERY SALOMONGOL;FLAT FIX GRANE REPAIR SPEC BALANCING& BOTATION WECHARGE BATTERY G;FLAT FIX GRANE REPAIR SPEC BALANCING&BOTATION WE CHARGE BATTERY SALOMONGOL,en;en,English;English;English;English,-73.87463734,40.83985065,brand sign;for lease sign;brand sign;for lease sign,E  TREMONT AVE,10460,AVE,West Farms
3313,,,,,-73.87481657,40.83986008,,E  TREMONT AVE,10460,AVE,West Farms
3314,,,,,-73.8749958,40.83986952,,E  TREMONT AVE,10460,AVE,West Farms
3315,,,,,-73.87517503,40.83987895,,E  TREMONT AVE,10460,AVE,West Farms
3316,,,,,-73.87535427,40.83988838,,E  TREMONT AVE,10460,AVE,West Farms
3317,,,,,-73.8755335,40.83989782,,E  TREMONT AVE,10460,AVE,West Farms
3318,brand sign_3318E_.jpg,PALERMO LIQUORS ON SEL;PALERMO LIQUORS ON SEL,en,English;English,-73.87571278,40.83990669,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3319,brand sign_3319E_2.jpg,PALE LIQUORS;PALE LIQUORS,en,English;English,-73.8758921,40.83991512,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3320,,,,,-73.87607142,40.83992355,,E  TREMONT AVE,10460,AVE,West Farms
3321,,,,,-73.87625074,40.83993198,,E  TREMONT AVE,10460,AVE,West Farms
3322,brand sign_3322E_2.jpg,SHINE. an;SHINE. an,en,English;English,-73.87643006,40.83994041,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3323,brand sign_3323E_2.jpg,DUNKIN' DONUTS;DUNKIN' DONUTS,en,English;English,-73.87660938,40.83994883,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3324,,,,,-73.8767887,40.83995726,,E  TREMONT AVE,10460,AVE,West Farms
3325,brand sign_3325E_.jpg,M McDonald's;M McDonald's,en,English;English,-73.87696802,40.83996569,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3326,brand sign_3326E_.jpg,McDonald's;McDonald's,en,English;English,-73.87714734,40.83997412,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3327,brand sign_3327E_.jpg,www;www,en,English;English,-73.87732666,40.83998255,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3328,,,,,-73.87750614,40.8399858,,E  TREMONT AVE,10460,AVE,West Farms
3329,brand sign_3329E_2.jpg,TREMONT WASH & LUBE;TREMONT WASH & LUBE,en,English;English,-73.87768577,40.83998354,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3330,,,,,-73.87786541,40.83998127,,E  TREMONT AVE,10460,AVE,West Farms
3331,,,,,-73.87804286,40.84000224,,E  TREMONT AVE,10460,AVE,West Farms
3332,,,,,-73.87822024,40.84002393,,E  TREMONT AVE,10460,AVE,West Farms
3333,brand sign_3333E_.jpg,BRONX RIVER ART CENTER;BRONX RIVER ART CENTER,en,English;English,-73.87839762,40.84004562,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3334,one way sign_3334E_.jpg,ONE WAY Kyo www;ONE WAY Kyo www,en,English;English,-73.878575,40.8400673,one way sign;one way sign,E  TREMONT AVE,10460,AVE,West Farms
3335,,,,,-73.87875237,40.84008899,,E  TREMONT AVE,10460,AVE,West Farms
3336,brand sign_3336E_.jpg,One Love FURNITURE &ELECTRONICS Pod;One Love FURNITURE &ELECTRONICS Pod,en,English;English,-73.87892975,40.84011068,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3337,brand sign_3337E_.jpg,One Love FURNITURES ELECTRONICS WE FINANCE NO CREDITE NEEDED EAD LIVING ROOM BEROUN COMPUTER ACSPES-HOME DECOR;One Love FURNITURES ELECTRONICS WE FINANCE NO CREDITE NEEDED EAD LIVING ROOM BEROUN COMPUTER ACSPES-HOME DECOR,en,English;English,-73.87910713,40.84013237,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3338,brand sign_3338E_3.jpg,TWIN DONUT;TWIN DONUT,en,English;English,-73.87928451,40.84015406,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3339,brand sign_3339E_2.jpg,DON;DON,en,English;English,-73.87946189,40.84017575,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3340,brand sign_3340E_.jpg,PUBLIC PARKING ENTER ON 179th STREET MIG;PUBLIC PARKING ENTER ON 179th STREET MIG,en,English;English,-73.87963927,40.84019744,brand sign;brand sign,E  TREMONT AVE,10460,AVE,West Farms
3341,,,,,-73.87981683,40.84021826,,E  TREMONT AVE,10460,AVE,West Farms
3342,,,,,-73.87999445,40.84023876,,BOSTON RD,10460,RD,West Farms
3343,,,,,-73.88016136,40.84022598,,BOSTON RD,10460,RD,West Farms
3344,,,,,-73.88030648,40.84014554,,E  TREMONT AVE,10460,AVE,West Farms
3345,,,,,-73.88046019,40.84007574,,BOSTON RD,10460,RD,West Farms
3346,,,,,-73.88062037,40.84001393,,BOSTON RD,10460,RD,West Farms
3347,,,,,-73.88078055,40.83995213,,BOSTON RD,10460,RD,West Farms
3348,,,,,-73.88094072,40.83989033,,BOSTON RD,10460,RD,West Farms
3349,,,,,-73.8811009,40.83982853,,BOSTON RD,10460,RD,West Farms
3350,,,,,-73.88126108,40.83976672,,BOSTON RD,10460,RD,West Farms
3351,,,,,-73.88142125,40.83970492,,BOSTON RD,10460,RD,West Farms
3352,,,,,-73.88158143,40.83964312,,LONGFELLOW AVE,10460,AVE,West Farms
3353,,,,,-73.88174937,40.83960108,,BOSTON RD,10460,RD,West Farms
3354,,,,,-73.88192795,40.8395861,,BOSTON RD,10460,RD,West Farms
3355,,,,,-73.88210653,40.83957112,,BOSTON RD,10460,RD,West Farms
3356,,,,,-73.88228511,40.83955614,,BOSTON RD,10460,RD,West Farms
3357,do not enter sign_3357E_.jpg,ODNOT ENTER;ODNOT ENTER,en,English;English,-73.88246368,40.83954116,do not enter sign;do not enter sign,BOSTON RD,10460,RD,West Farms
3358,do not enter sign_3358E_.jpg,10489 ENTER;10489 ENTER,en,English;English,-73.88264226,40.83952618,do not enter sign;do not enter sign,BOSTON RD,10460,RD,West Farms
3359,,,,,-73.88282084,40.8395112,,BOSTON RD,10460,RD,West Farms
3360,brand sign_3360E_.jpg,THE MUT;THE MUT,en,English;English,-73.88299897,40.83949371,brand sign;brand sign,BRYANT AVE,10460,AVE,West Farms
3361,,,,,-73.88317648,40.83947265,,BOSTON RD,10460,RD,West Farms
3362,,,,,-73.88335399,40.83945159,,BOSTON RD,10460,RD,West Farms
3363,,,,,-73.8835315,40.83943053,,BOSTON RD,10460,RD,West Farms
3364,,,,,-73.88370901,40.83940947,,BOSTON RD,10460,RD,West Farms
3365,,,,,-73.88388138,40.83937266,,BOSTON RD,10460,RD,West Farms
3366,,,,,-73.88405125,40.83932823,,CROSS BRONX EXPY,10460,EXPY,West Farms
3367,,,,,-73.88422112,40.83928381,,CROSS BRONX EXPY,10460,EXPY,Crotona Park East
3368,,,,,-73.88438787,40.83923369,,BOSTON RD,10460,RD,Crotona Park East
3369,,,,,-73.88454898,40.8391733,,BOSTON RD,10460,RD,Crotona Park East
3370,do not enter sign_3370E_.jpg,DO NOT ENTER 35288;DO NOT ENTER 35288,en,English;English,-73.88470632,40.83910787,do not enter sign;do not enter sign,VYSE AVE,10460,AVE,Crotona Park East
3371,,,,,-73.88485701,40.83903358,,BOSTON RD,10460,RD,Crotona Park East
3372,,,,,-73.88500771,40.83895929,,BOSTON RD,10460,RD,Crotona Park East
3373,,,,,-73.88515841,40.83888499,,BOSTON RD,10460,RD,Crotona Park East
3374,,,,,-73.8853091,40.8388107,,BOSTON RD,10460,RD,Crotona Park East
3375,,,,,-73.88545498,40.83873113,,BOSTON RD,10460,RD,Crotona Park East
3376,,,,,-73.88559935,40.83864991,,BOSTON RD,10460,RD,Crotona Park East
3377,parking regulation sign_3377E_.jpg,NO STANDING Anyt;NO STANDING Anyt,en,English;English,-73.88574371,40.83856869,parking regulation sign;parking regulation sign,BOSTON RD,10460,RD,Crotona Park East
3378,,,,,-73.88588808,40.83848747,,BOSTON RD,10460,RD,Crotona Park East
3379,,,,,-73.88603245,40.83840625,,BOSTON RD,10460,RD,Crotona Park East
3380,,,,,-73.8861749,40.83832311,,HOE AVE,10460,AVE,Crotona Park East
3381,,,,,-73.88631698,40.83823959,,BOSTON RD,10460,RD,Crotona Park East
3382,,,,,-73.88645906,40.83815607,,BOSTON RD,10460,RD,Crotona Park East
3383,,,,,-73.88660114,40.83807256,,BOSTON RD,10460,RD,Crotona Park East
3384,,,,,-73.88674322,40.83798904,,BOSTON RD,10460,RD,Crotona Park East
3385,,,,,-73.8868853,40.83790552,,BOSTON RD,10460,RD,Crotona Park East
3386,,,,,-73.88702738,40.83782201,,BOSTON RD,10460,RD,Crotona Park East
3387,,,,,-73.88716945,40.83773849,,BOSTON RD,10460,RD,Crotona Park East
3388,brand sign_3388E_.jpg;advertising sign_3388E_2.jpg,6 09 Cents up Smart Doitar l SORTED GEKSNE I GROLAU -CORWINNI;L8 L 99€ ents up;6 09 Cents up Smart Doitar l SORTED GEKSNE I GROLAU -CORWINNI;L8 L 99€ ents up,en;en,English;English;English;English,-73.88731153,40.83765497,brand sign;advertising sign;brand sign;advertising sign,BOSTON RD,10460,RD,Crotona Park East
3389,,,,,-73.88745361,40.83757146,,BOSTON RD,10460,RD,Crotona Park East
3390,,,,,-73.88759582,40.83748807,,BOSTON RD,10460,RD,Crotona Park East
3391,brand sign_3391E_.jpg,"1761 G A Fresh Produce & Meats Dairy Frozen""Wa Arcant FRT MOC & AND TOWN TOWN Supermarkets for Savings;1761 G A Fresh Produce & Meats Dairy Frozen""Wa Arcant FRT MOC & AND TOWN TOWN Supermarkets for Savings",en,English;English,-73.88773868,40.83740532,brand sign;brand sign,SOUTHERN BLVD,10460,BLVD,Crotona Park East
3392,,,,,-73.88787963,40.83732071,,SOUTHERN BLVD,10460,BLVD,Crotona Park East
3393,,,,,-73.8880205,40.83723602,,BOSTON RD,10460,RD,Crotona Park East
3394,brand sign_3394E_3.jpg;brand sign_3394E_2.jpg;brand sign_3394E_.jpg,WE BUY GOLD;BOSTON ROAD CANDY INC 37 CANDY GIFT MAGAZINE NEWSPAPER LOTTO SODA CIGARATTEM;Party Shop $11-821-40 979242;WE BUY GOLD;BOSTON ROAD CANDY INC 37 CANDY GIFT MAGAZINE NEWSPAPER LOTTO SODA CIGARATTEM;Party Shop $11-821-40 979242,en;en;en,English;English;English;English;English;English,-73.88816136,40.83715132,brand sign;brand sign;brand sign;brand sign;brand sign;brand sign,BOSTON RD,10460,RD,Crotona Park East
3395,,,,,-73.88830223,40.83706663,,BOSTON RD,10460,RD,Crotona Park East
3396,brand sign_3396E_.jpg,Testie fe Yay ng Boler;Testie fe Yay ng Boler,bn-Latn,Bengali;Bengali,-73.88844354,40.83698236,brand sign;brand sign,BOSTON RD,10460,RD,Crotona Park East
3397,brand sign_3397E_.jpg,OLMAX SHACK;OLMAX SHACK,en,English;English,-73.88858492,40.83689816,brand sign;brand sign,BOSTON RD,10460,RD,Crotona Park East
3398,,,,,-73.8887263,40.83681396,,BOSTON RD,10460,RD,Crotona Park East
3399,,,,,-73.88886767,40.83672976,,BOSTON RD,10460,RD,Crotona Park East
3400,brand sign_3400E_.jpg,ESL A 256 ERUNDINA'S HAIR STYLISTS 11 HAIR GUTS STYLING 1632 GRILLED H;ESL A 256 ERUNDINA'S HAIR STYLISTS 11 HAIR GUTS STYLING 1632 GRILLED H,en,English;English,-73.88900905,40.83664556,brand sign;brand sign,BOSTON RD,10460,RD,Crotona Park East
3401,,,,,-73.88915043,40.83656136,,BOSTON RD,10460,RD,Crotona Park East
3402,,,,,-73.88929181,40.83647715,,BOSTON RD,10460,RD,Crotona Park East
3403,,,,,-73.88943319,40.83639295,,BOSTON RD,10460,RD,Crotona Park East
3404,brand sign_3404E_.jpg,MEAT MARKET & PRUBS;MEAT MARKET & PRUBS,en,English;English,-73.88957456,40.83630875,brand sign;brand sign,BOSTON RD,10460,RD,Crotona Park East
3405,brand sign_3405E_2.jpg,M&VPRACY IN PHONE: 72 X7-442-454) TO;M&VPRACY IN PHONE: 72 X7-442-454) TO,en,English;English,-73.88971594,40.83622455,brand sign;brand sign,BOSTON RD,10460,RD,Crotona Park East
3406,,,,,-73.88985875,40.8361422,,BOSTON RD,10460,RD,Crotona Park East
3407,,,,,-73.89002447,40.83608949,,BOSTON RD,10460,RD,Crotona Park East
3408,,,,,-73.89019018,40.83603677,,BOSTON RD,10460,RD,Crotona Park East
3409,,,,,-73.8903559,40.83598406,,BOSTON RD,10460,RD,Crotona Park East
3410,,,,,-73.89052162,40.83593135,,BOSTON RD,10460,RD,Crotona Park East
3411,,,,,-73.89068733,40.83587864,,BOSTON RD,10460,RD,Crotona Park East
3412,,,,,-73.89085305,40.83582592,,BOSTON RD,10460,RD,Crotona Park East
3413,,,,,-73.89102657,40.83579502,,BOSTON RD,10460,RD,Crotona Park East
3414,,,,,-73.89120462,40.83577673,,BOSTON RD,10460,RD,Crotona Park East
3415,,,,,-73.89138266,40.83575845,,BOSTON RD,10460,RD,Crotona Park East
3416,,,,,-73.89156172,40.83574738,,BOSTON RD,10460,RD,Crotona Park East
3417,,,,,-73.89174081,40.83573649,,BOSTON RD,10460,RD,Crotona Park East
3418,,,,,-73.8919199,40.8357256,,BOSTON RD,10460,RD,Crotona Park East
3419,,,,,-73.89209899,40.83571465,,BOSTON RD,10460,RD,Crotona Park East
3420,,,,,-73.89227806,40.83570355,,BOSTON RD,10460,RD,Crotona Park East
3421,,,,,-73.89245712,40.83569245,,BOSTON RD,10460,RD,Crotona Park East
3422,,,,,-73.89263619,40.83568134,,BOSTON RD,10460,RD,Crotona Park East
3423,,,,,-73.89281526,40.83567024,,BOSTON RD,10460,RD,Crotona Park East
3424,,,,,-73.89299433,40.83565914,,BOSTON RD,10460,RD,Crotona Park East
3425,,,,,-73.89313457,40.83557783,,BOSTON RD,10460,RD,Crotona Park East
3426,brand sign_3426E_.jpg,OPERATOR;OPERATOR,en,English;English,-73.89327038,40.8354885,brand sign;brand sign,,,,Crotona Park East
3427,,,,,-73.89340619,40.83539916,,,,,Crotona Park East
3428,,,,,-73.893542,40.83530983,,,,,Crotona Park East
3429,,,,,-73.89367781,40.83522049,,,,,Crotona Park East
3430,,,,,-73.89381362,40.83513116,,BOSTON RD,10460,RD,Crotona Park East
3431,,,,,-73.89394942,40.83504182,,BOSTON RD,10460,RD,Crotona Park East
3432,,,,,-73.89408523,40.83495249,,BOSTON RD,10460,RD,Crotona Park East
3433,,,,,-73.89420077,40.83484867,,BOSTON RD,10460,RD,Crotona Park East
3434,,,,,-73.89430988,40.83474026,,BOSTON RD,10460,RD,Crotona Park East
3435,bus stop sign_3435E_.jpg,121 by;121 by,en,English;English,-73.894419,40.83463185,bus stop sign;bus stop sign,BOSTON RD,10460,RD,Crotona Park East
3436,street name sign_3436E_.jpg,BOSTON PERS;BOSTON PERS,en,English;English,-73.89454687,40.83453652,street name sign;street name sign,BOSTON RD,10460,RD,Crotona Park East
3437,,,,,-73.89467976,40.83444468,,BOSTON RD,10460,RD,Crotona Park East
3438,,,,,-73.89481264,40.83435285,,BOSTON RD,10460,RD,Crotona Park East
3439,,,,,-73.89494553,40.83426101,,BOSTON RD,10460,RD,Crotona Park East
3440,,,,,-73.89507841,40.83416917,,BOSTON RD,10460,RD,Crotona Park East
3441,brand sign_3441E_.jpg,LESIA DE DIOS PENTECOSTAL M.I. AMOR PODER Y GRACIA LOVE POVER & GRACE;LESIA DE DIOS PENTECOSTAL M.I. AMOR PODER Y GRACIA LOVE POVER & GRACE,es,Spanish;Spanish,-73.8952113,40.83407733,brand sign;brand sign,BOSTON RD,10460,RD,Crotona Park East
3442,,,,,-73.89535466,40.83399604,,BOSTON RD,10460,RD,Crotona Park East
3443,,,,,-73.89550738,40.83392416,,BOSTON RD,10460,RD,Crotona Park East
3444,,,,,-73.89566009,40.83385228,,BOSTON RD,10460,RD,Crotona Park East
3445,,,,,-73.89581281,40.8337804,,BOSTON RD,10460,RD,Crotona Park East
3446,,,,,-73.89596553,40.83370852,,BOSTON RD,10460,RD,Crotona Park East
3447,,,,,-73.89611824,40.83363663,,BOSTON RD,10460,RD,Crotona Park East
3448,,,,,-73.89627096,40.83356475,,PROSPECT AVE,10456,AVE,Crotona Park East
3449,,,,,-73.89642174,40.83349059,,BOSTON RD,10456,RD,Morrisania
3450,,,,,-73.89657113,40.83341479,,BOSTON RD,10456,RD,Morrisania
3451,,,,,-73.89672053,40.83333898,,E  170 ST,10456,ST,Morrisania
3452,,,,,-73.89687273,40.83326651,,BOSTON RD,10456,RD,Morrisania
3453,,,,,-73.89702574,40.83319499,,BOSTON RD,10456,RD,Morrisania
3454,,,,,-73.89717875,40.83312347,,BOSTON RD,10456,RD,Morrisania
3455,brand sign_3455E_.jpg,ww LIND LAUNDROMAT;ww LIND LAUNDROMAT,en,English;English,-73.89733176,40.83305195,brand sign;brand sign,BOSTON RD,10456,RD,Morrisania
3456,brand sign_3456E_.jpg,CRYSTAL CLEAN AUNDROMAT;CRYSTAL CLEAN AUNDROMAT,en,English;English,-73.89748477,40.83298043,brand sign;brand sign,BOSTON RD,10456,RD,Morrisania
3457,brand sign_3457E_3.jpg;brand sign_3457E_.jpg,"28 ENED Fried Chi TEAK SANDWICH, UNPOOD.;MINI MARKET S ITURA -SANDWICH CANDY SNACK GROCERY COFFEE COLDBEER-ATM-EST;28 ENED Fried Chi TEAK SANDWICH, UNPOOD.;MINI MARKET S ITURA -SANDWICH CANDY SNACK GROCERY COFFEE COLDBEER-ATM-EST",en;en,English;English;English;English,-73.89763779,40.83290891,brand sign;brand sign;brand sign;brand sign,BOSTON RD,10456,RD,Morrisania
